v1,v2
spam,"""Hãy thử ngay bộ thực phẩm chức năng mới giúp cải thiện sức khỏe chỉ với 199.000 VNĐ."""
spam,"""Khám phá phương pháp giảm cân an toàn, không cần phẫu thuật. Đăng ký tư vấn miễn phí!"""
spam,"""Bí quyết giữ dáng và đẹp da của người nổi tiếng. Xem ngay tại đây!"""
spam,"""Nhận ngay tai nghe không dây miễn phí khi đặt hàng trên 1 triệu đồng tại cửa hàng ABC."""
spam,"""Công nghệ AI mới giúp bạn kiếm tiền online hiệu quả. Thử ngay hôm nay!"""
spam,"""Máy tính xách tay giảm giá 50% chỉ trong 24 giờ. Mua ngay để nhận quà tặng!"""
spam,"""Ứng dụng chỉnh sửa ảnh mới nhất miễn phí tải xuống trong 7 ngày. Khám phá ngay!"""
spam,"""Bảo mật thông tin của bạn với phần mềm diệt virus mới. Tải ngay tại đây!"""
ham,"""Xin chào, đây là tài liệu họp nhóm hôm nay. Vui lòng kiểm tra trước khi tham dự."""
ham,"""Bạn đã được chọn vào dự án mới. Hãy tham gia cuộc họp khởi động vào ngày mai."""
ham,"""Đây là thông báo về kỳ nghỉ lễ sắp tới của công ty. Vui lòng xem chi tiết tại file đính kèm."""
ham,"""Hệ thống đã cập nhật bảng chấm công tháng này. Hãy kiểm tra lại và xác nhận."""
ham,"""Nhắc nhở: Hạn cuối hoàn thành báo cáo quý là ngày 25/12. Mong bạn chú ý!"""
ham,"""Lớp học trực tuyến sẽ bắt đầu lúc 9h sáng mai. Đừng quên chuẩn bị bài tập nhé!"""
ham,"""Khóa học lập trình Python cơ bản đã có video bài giảng mới. Bạn có thể xem tại đây."""
ham,"""Học bổng kỳ này đã mở đăng ký. Hãy gửi hồ sơ trước ngày 15/12 để không bỏ lỡ cơ hội."""
ham,"""Thư viện trường sẽ mở cửa đến 21h trong kỳ thi. Hãy sử dụng thời gian hợp lý!"""
ham,"""Bạn đã nhận được giấy chứng nhận tham gia khóa học. Vui lòng tải xuống từ hệ thống."""
ham,"""Chuyến đi Đà Nẵng của bạn đã được xác nhận. Chúng tôi chúc bạn có chuyến đi thú vị!"""
ham,"""Lịch trình tham quan Huế được gửi kèm trong email này. Vui lòng kiểm tra trước khi khởi hành."""
ham,"""Bạn đã nhận được mã giảm giá 20% cho chuyến bay tiếp theo. Hãy sử dụng trước ngày 31/12."""
ham,"""Hãy khám phá các điểm đến thú vị tại Hội An trong mùa này. Xem gợi ý chi tiết tại đây!"""
ham,"""Chúng tôi rất vui khi bạn chọn dịch vụ của chúng tôi. Đây là hướng dẫn cho chuyến đi sắp tới."
ham,"""Bạn đã được mời tham dự hội thảo chuyên đề AI vào ngày 18/12. Rất mong sự có mặt của bạn."""
ham,"""Lễ kỷ niệm công ty diễn ra vào cuối tuần này. Đừng quên đăng ký tham gia trước ngày thứ Sáu!"""
ham,"""Thư mời tham dự buổi khai trương cửa hàng mới. Nhận quà tặng đặc biệt khi đến tham gia."""
ham,"""Hãy cùng tham gia chương trình từ thiện cuối năm tại trung tâm cộng đồng ABC."""
ham,"""Bạn được mời đến dự lễ cưới của một người bạn. Thông tin chi tiết có trong file đính kèm."""
spam,"""Mua 1 tặng 1 - Áp dụng cho mọi sản phẩm thời trang mùa đông. Đặt ngay hôm nay!"""
spam,"""Flash Sale 24 giờ: Giảm giá lên đến 80% cho đồ gia dụng cao cấp."""
spam,"""Nhận mã giảm giá 200.000 VNĐ khi mua sắm tại cửa hàng online XYZ."""
spam,"""Ưu đãi mùa lễ hội: Nhận quà tặng đặc biệt với mọi đơn hàng trên 500.000 VNĐ!"""
spam,"""Chỉ 24 giờ: Điện thoại thông minh giảm giá 2 triệu đồng. Số lượng có hạn!"""
spam,"""Tải ngay ứng dụng đọc sách miễn phí với hàng ngàn đầu sách hấp dẫn!"""
spam,"""Công cụ quản lý thời gian mới giúp bạn làm việc hiệu quả hơn. Dùng thử miễn phí!"""
spam,"""Ứng dụng học ngoại ngữ giảm giá 50%. Hãy tham gia ngay hôm nay!"""
spam,"""Camera giám sát AI thông minh - Giá ưu đãi chỉ từ 1.990.000 VNĐ. Đặt mua ngay!"""
spam,"""Tăng tốc máy tính của bạn với phần mềm tối ưu hiệu suất. Tải miễn phí ngay tại đây!"""
spam,"Thực phẩm bổ sung năng lượng giảm giá đặc biệt. Hãy để cơ thể bạn khỏe mạnh hơn!"""
spam,"""Kem dưỡng da giảm giá 70% - Bí quyết làm đẹp của sao Việt."""
spam,"""Bạn có biết bí quyết giảm cân an toàn chỉ trong 2 tuần? Đăng ký tư vấn ngay!"""
spam,"""Khám phá phương pháp trẻ hóa làn da không cần phẫu thuật. Thử ngay!"""
spam,"""Khóa học Yoga miễn phí online. Đăng ký tham gia ngay hôm nay!"""
spam,"""Đặt vé máy bay giá rẻ chỉ từ 199.000 VNĐ. Khám phá ngay chuyến bay mơ ước!"""
spam,"""Tham gia tour du lịch Đà Lạt 3 ngày 2 đêm với giá chỉ 2 triệu đồng!"""
spam,"""Phim bom tấn vừa cập nhật trên nền tảng XYZ. Xem ngay miễn phí trong 7 ngày!"""
spam,"""Nhạc hội mùa đông tại Hà Nội. Đặt vé sớm để nhận quà tặng bất ngờ!"""
spam,"""Bạn muốn du lịch miễn phí? Tham gia cuộc thi viết về những điểm đến yêu thích!"""
ham,"""Xin chào, tài liệu hội thảo tuần này đã được gửi kèm trong email. Vui lòng kiểm tra."""
ham,"""Nhắc nhở: Buổi họp nhóm sẽ diễn ra vào lúc 14h ngày mai. Đừng quên tham dự!"""
ham,"""Bài tập toán nâng cao tuần này đã được cập nhật trên hệ thống. Hãy hoàn thành trước thứ 6."""
ham,"""Thông báo: Khóa học kỹ năng mềm sẽ bắt đầu vào thứ 2 tuần tới. Mời bạn đăng ký!"""
ham,"""Thầy cô đã gửi nhận xét bài luận. Vui lòng kiểm tra để sửa chữa và gửi lại."""
ham,"""Bạn đã đăng ký tham dự sự kiện ‘Công nghệ 4.0’ ngày mai. Rất mong sự có mặt của bạn!"""
ham,"""Thư mời tham gia buổi hội thảo về giáo dục. Chi tiết có trong file đính kèm."""
ham,"""Đặt phòng khách sạn cho chuyến đi Đà Nẵng của bạn đã được xác nhận. Chúc bạn một kỳ nghỉ vui vẻ!"""
ham,"""Nhắc nhở: Tour du lịch Phú Quốc của bạn sẽ khởi hành vào 8h sáng mai."""
ham,"""Bạn đã nhận được bản đồ tham quan khu vực Sa Pa. Vui lòng kiểm tra email kèm theo."""
ham,"""Chào con, bố mẹ đã gửi ít quà lên thành phố. Nhớ nhận trước khi về quê nhé!"""
ham,"""Anh đã đặt bàn ăn tối nay lúc 19h tại nhà hàng XYZ. Mong em chuẩn bị sớm!"""
ham,"""Dịch vụ vệ sinh định kỳ nhà cửa đã được xác nhận vào thứ 7 tuần này."""
ham,"""Hội phụ huynh sẽ tổ chức buổi gặp mặt vào cuối tuần. Mong bạn có mặt."""
ham,"""Cuộc họp khu phố về quy hoạch sẽ diễn ra vào 19h tối nay. Xin mời bạn tham dự."""
ham,"Câu lạc bộ chạy bộ sẽ tổ chức buổi chạy tập thể vào sáng Chủ Nhật. Mời bạn tham gia!"""
ham,"""Buổi kiểm tra sức khỏe định kỳ đã được lên lịch vào tuần tới. Đừng quên đến đúng giờ."""
ham,"""Đội bóng của bạn sẽ thi đấu vào ngày 18. Chúc các bạn đạt thành tích cao!"""
ham,"""Phòng tập gym có ưu đãi giảm giá cho hội viên. Bạn có muốn đăng ký không?"""
ham,"""Chương trình hiến máu nhân đạo sẽ diễn ra vào thứ 5. Mời bạn tham gia đóng góp."""
